Label,date,open,high,low,close,volume
BA,09-01-1963,0.6547,0.6612,0.6441,0.6441,497998
BA,10-01-1963,0.6441,0.6461,0.629,0.6312,1372798
BA,11-01-1963,0.6355,0.6655,0.6355,0.6547,1524612
BA,14-01-1963,0.6569,0.6805,0.6569,0.6698,1488011
BA,15-01-1963,0.6698,0.6764,0.6633,0.6655,680400
BA,16-01-1963,0.6655,0.6698,0.6527,0.6527,418811
BA,17-01-1963,0.6527,0.6678,0.6527,0.6678,382391
BA,18-01-1963,0.6678,0.6698,0.6633,0.6678,388800
BA,21-01-1963,0.6678,0.6719,0.6592,0.6719,595198
BA,22-01-1963,0.6741,0.6849,0.6741,0.6827,1324198
BA,23-01-1963,0.6827,0.6849,0.6719,0.6764,558809
BA,24-01-1963,0.6764,0.6764,0.6678,0.6678,856211
BA,25-01-1963,0.6678,0.6678,0.6569,0.6633,588789
BA,28-01-1963,0.6633,0.6698,0.6612,0.6655,983998
BA,29-01-1963,0.6633,0.6633,0.6547,0.6592,528191
BA,30-01-1963,0.6592,0.6633,0.6569,0.6592,461609
BA,31-01-1963,0.6592,0.6719,0.6592,0.6719,656009
BA,01-02-1963,0.6719,0.6849,0.6698,0.6849,643798
BA,04-02-1963,0.6849,0.6935,0.6784,0.6784,959607
BA,05-02-1963,0.6784,0.6827,0.6719,0.6827,376407
BA,06-02-1963,0.6827,0.6827,0.6719,0.6719,345789
BA,07-02-1963,0.6741,0.6805,0.6741,0.6741,285191
BA,08-02-1963,0.6741,0.6764,0.6655,0.6719,510209
BA,11-02-1963,0.6741,0.6805,0.6741,0.6741,528191
BA,12-02-1963,0.6741,0.6764,0.6698,0.6698,430991
BA,13-02-1963,0.6698,0.6805,0.6698,0.6698,467411
BA,14-02-1963,0.6698,0.6784,0.6633,0.6633,546598
BA,15-02-1963,0.6633,0.6678,0.6612,0.6633,376407
BA,18-02-1963,0.6633,0.6719,0.6592,0.6612,358212
BA,19-02-1963,0.6612,0.6612,0.6484,0.6506,680400
BA,20-02-1963,0.6506,0.6506,0.6441,0.6441,418811
